2152;2411;0;0;7.1603053435114505;0.3435114503816794;-0.5114503816793893;46.834476;16.847633;1648244441361.3894
2152;2405;0;0;7.0534351145038165;0.9007633587786259;-0.6335877862595419;1648244441366.0774
2152;2400;0;0;7.251908396946565;0.816793893129771;-0.40458015267175573;1648244441370.7336
2152;2405;0;0;7.175572519083969;0.9236641221374046;-0.5725190839694656;1648244441375.3657
2152;2405;0;0;7.076335877862595;0.7251908396946565;-0.6106870229007634;1648244441379.9158
2151;2404;0;0;7.320610687022901;0.6183206106870229;-0.6717557251908397;1648244441384.427
2153;2404;0;0;7.122137404580153;0.2900763358778626;-0.5572519083969466;1648244441388.9563
2151;2409;0;0;7.129770992366412;0.22900763358778625;-0.549618320610687;1648244441393.6235
2153;2404;0;0;7.106870229007634;-0.11450381679389313;-0.48091603053435117;1648244441398.1714
2151;2404;0;0;7.473282442748092;-1.9236641221374047;-0.4961832061068702;1648244441402.6836
2151;2400;0;0;7.244274809160306;0.21374045801526717;-0.5343511450381679;1648244441407.1887
2151;2400;0;0;7.297709923664122;0.3435114503816794;-0.5190839694656488;1648244441411.7112
2146;2404;0;0;7.282442748091603;0.9083969465648855;-0.6183206106870229;1648244441416.2356
2151;2401;0;0;7.183206106870229;0.8778625954198473;-0.6870229007633588;1648244441420.7336
2151;2397;0;0;7.129770992366412;0.7633587786259542;-0.6870229007633588;1648244441425.2307
2151;2404;0;0;7.175572519083969;0.5725190839694656;-0.4732824427480916;1648244441429.7263
2151;2403;0;0;7.33587786259542;0.4580152671755725;-0.3435114503816794;1648244441434.24
2151;2401;0;0;7.396946564885496;0.20610687022900764;-0.5877862595419847;1648244441438.7463
2151;2401;0;0;7.297709923664122;0.1450381679389313;-0.5648854961832062;1648244441443.2717
2150;2400;0;0;7.312977099236641;0.1984732824427481;-0.7404580152671756;1648244441447.7747
2152;2398;0;0;7.152671755725191;0.3282442748091603;-0.6259541984732825;1648244441452.2961
2153;2407;0;0;7.068702290076335;0.32061068702290074;-0.7557251908396947;1648244441456.7979
2149;2396;0;0;7.3816793893129775;0.648854961832061;-0.6030534351145038;1648244441461.312
2151;2401;0;0;7.3893129770992365;0.6793893129770993;-0.48091603053435117;1648244441465.807
2150;2399;0;0;7.183206106870229;0.7862595419847328;-0.42748091603053434;1648244441470.3115
2150;2401;0;0;7.251908396946565;0.5572519083969466;-0.7175572519083969;1648244441474.8337
2150;2400;0;0;7.145038167938932;0.4122137404580153;-0.6183206106870229;1648244441479.3643
2150;2398;0;0;7.198473282442748;0.44274809160305345;-0.31297709923664124;1648244441483.8499
2151;2404;0;0;7.236641221374046;0.13740458015267176;-0.46564885496183206;1648244441488.2947
2152;2407;0;0;7.404580152671755;0.2824427480916031;-0.6793893129770993;1648244441492.7375
2151;2404;0;0;7.267175572519084;0.3893129770992366;-0.7175572519083969;1648244441497.182
2150;2404;0;0;7.366412213740458;0.6030534351145038;-0.5114503816793893;1648244441501.6172
2151;2400;0;0;7.122137404580153;0.5877862595419847;-0.6793893129770993;1648244441506.078
2152;2404;0;0;7.114503816793893;0.5801526717557252;-0.6183206106870229;1648244441510.5173
2155;2399;0;0;7.297709923664122;0.5648854961832062;-0.5877862595419847;1648244441514.9653
2150;2402;0;0;7.3816793893129775;0.5954198473282443;-0.48854961832061067;1648244441519.4133
2153;2407;0;0;7.374045801526718;0.5038167938931297;-0.48091603053435117;1648244441523.8562
2151;2404;0;0;7.297709923664122;0.4580152671755725;-0.5954198473282443;1648244441528.2847
2152;2396;0;0;7.229007633587786;0.3893129770992366;-0.5801526717557252;1648244441532.7292
2152;2402;0;0;7.175572519083969;0.2900763358778626;-0.6183206106870229;1648244441537.1667
2152;2401;0;0;7.305343511450381;0.3053435114503817;-0.5343511450381679;1648244441541.6062
2151;2407;0;0;7.190839694656488;0.46564885496183206;-0.6335877862595419;1648244441546.044
2154;2406;0;0;7.282442748091603;0.5190839694656488;-0.7709923664122137;1648244441550.4775
2153;2406;0;0;7.290076335877862;0.5648854961832062;-0.5114503816793893;1648244441554.9033
2153;2407;0;0;7.106870229007634;0.5725190839694656;-0.45038167938931295;1648244441559.4368
2154;2404;0;0;7.305343511450381;0.6793893129770993;-0.6259541984732825;1648244441563.8708
2153;2400;0;0;7.198473282442748;0.3893129770992366;-0.5038167938931297;1648244441568.3052
2152;2399;0;0;7.343511450381679;0.1984732824427481;-0.7633587786259542;1648244441572.7495
2153;2402;0;0;7.404580152671755;0.25190839694656486;-0.6412213740458015;1648244441577.2122
2152;2406;0;0;7.358778625954199;0.31297709923664124;-0.48091603053435117;1648244441581.6733
2154;2407;0;0;7.366412213740458;0.3282442748091603;-0.3969465648854962;1648244441586.1284
2153;2400;0;0;7.2748091603053435;0.24427480916030533;-0.6259541984732825;1648244441590.5664
2152;2401;0;0;7.206106870229007;0.5954198473282443;-0.6870229007633588;1648244441594.9917
2156;2401;0;0;7.137404580152672;0.5954198473282443;-0.48854961832061067;1648244441599.4373
2152;2396;0;0;7.221374045801527;0.6335877862595419;-0.5114503816793893;1648244441603.8762
2152;2405;0;0;7.236641221374046;0.5038167938931297;-0.4961832061068702;1648244441608.3025
2151;2404;0;0;7.358778625954199;0.5801526717557252;-0.6793893129770993;1648244441612.7625
2155;2401;0;0;7.320610687022901;0.5419847328244275;-0.7099236641221374;1648244441617.2341
2151;2405;0;0;7.3816793893129775;0.2366412213740458;-0.5267175572519084;1648244441621.698
2150;2401;0;0;7.099236641221374;0.32061068702290074;-0.5648854961832062;1648244441626.1394
2151;2401;0;0;7.580152671755725;0.3816793893129771;-0.44274809160305345;1648244441630.572
